Date,Time,Value,Parameter,mealMoment
31,27930,2.867092,EDA,1.0
31,27931,3.042677,EDA,1.0
31,27932,3.008073,EDA,1.0
31,27933,2.98244,EDA,1.0
31,27934,3.190065,EDA,1.0
31,27935,3.282343,EDA,1.0
31,27936,3.184939,EDA,1.0
31,27937,3.173404,EDA,1.0
31,27938,3.18622,EDA,1.0
31,27939,3.145208,EDA,1.0
31,27940,1.816544,EDA,1.0
31,27941,1.966471,EDA,1.0
31,27942,3.219543,EDA,1.0
31,27943,3.087534,EDA,1.0
31,27944,3.519447,EDA,1.0
31,27945,3.973333,EDA,1.0
31,27946,3.311328,EDA,1.0
31,27947,3.724695,EDA,1.0
31,27948,3.613192,EDA,1.0
31,27949,3.497845,EDA,1.0
31,27950,3.591404,EDA,1.0
31,27951,3.500408,EDA,1.0
31,27952,3.488873,EDA,1.0
31,27953,3.663176,EDA,1.0
31,27954,3.959235,EDA,1.0
31,27955,3.96881,EDA,1.0
31,27956,3.774,EDA,1.0
31,27957,3.644555,EDA,1.0
31,27958,3.583036,EDA,1.0
31,27959,3.613796,EDA,1.0
31,27960,2.809604,EDA,1.0
31,27961,1.529631,EDA,1.0
31,27962,3.09562,EDA,1.0
31,27963,3.370777,EDA,1.0
31,27964,3.402817,EDA,1.0
31,27965,3.390001,EDA,1.0
31,27966,3.366932,EDA,1.0
31,27967,3.62729,EDA,1.0
31,27968,3.81441,EDA,1.0
31,27969,3.573461,EDA,1.0
31,27970,3.15821,EDA,1.0
31,27971,3.069777,EDA,1.0
31,27972,2.950584,EDA,1.0
31,27973,2.852994,EDA,1.0
31,27974,3.233641,EDA,1.0
31,27975,3.247739,EDA,1.0
31,27976,3.334891,EDA,1.0
31,27977,3.626009,EDA,1.0
31,27978,3.082593,EDA,1.0
31,27979,2.704324,EDA,1.0
31,27980,2.315987,EDA,1.0
31,27981,3.44383,EDA,1.0
31,27982,3.229982,EDA,1.0
31,27983,3.019793,EDA,1.0
31,27984,2.822235,EDA,1.0
31,27985,2.462094,EDA,1.0
31,27986,3.026016,EDA,1.0
31,27987,2.979877,EDA,1.0
31,27988,3.187502,EDA,1.0
31,27989,3.66574,EDA,1.0
31,27990,3.522196,EDA,1.0
31,27991,3.437608,EDA,1.0
31,27992,3.319697,EDA,1.0
31,27993,3.376089,EDA,1.0
31,27994,3.722131,EDA,1.0
31,27995,4.19566,EDA,1.0
31,27996,4.507098,EDA,1.0
31,27997,4.954849,EDA,1.0
31,27998,4.886453,EDA,1.0
31,27999,4.635251,EDA,1.0
31,28000,4.394303,EDA,1.0
31,28001,4.184584,EDA,1.0
31,28002,4.007717,EDA,1.0
31,28003,3.743241,EDA,1.0
31,28004,3.327387,EDA,1.0
31,28005,3.328668,EDA,1.0
31,28006,3.282529,EDA,1.0
31,28007,3.210757,EDA,1.0
31,28008,4.121325,EDA,1.0
31,28009,4.162337,EDA,1.0
31,28010,4.095692,EDA,1.0
31,28011,3.970091,EDA,1.0
31,28012,3.863715,EDA,1.0
31,28013,3.813731,EDA,1.0
31,28014,3.738115,EDA,1.0
31,28015,3.688131,EDA,1.0
31,28016,3.676596,EDA,1.0
31,28017,3.630457,EDA,1.0
31,28018,3.586881,EDA,1.0
31,28019,3.557403,EDA,1.0
31,28020,3.527925,EDA,1.0
31,28021,3.483068,EDA,1.0
31,28022,3.467689,EDA,1.0
31,28023,3.434366,EDA,1.0
31,28024,3.404285,EDA,1.0
31,28025,3.433763,EDA,1.0
31,28026,3.427354,EDA,1.0
31,28027,3.396595,EDA,1.0
31,28028,3.391469,EDA,1.0
31,28029,3.377371,EDA,1.0
31,28030,3.397877,EDA,1.0
31,28031,3.459395,EDA,1.0
31,28032,3.766989,EDA,1.0
31,28033,3.920786,EDA,1.0
31,28034,3.876532,EDA,1.0
31,28035,3.732988,EDA,1.0
31,28036,4.339203,EDA,1.0
31,28037,4.669044,EDA,1.0
31,28038,4.661354,EDA,1.0
31,28039,4.683141,EDA,1.0
31,28040,4.631876,EDA,1.0
31,28041,4.927935,EDA,1.0
31,28042,5.013335,EDA,1.0
31,28043,4.824934,EDA,1.0
31,28044,4.601929,EDA,1.0
31,28045,4.491707,EDA,1.0
31,28046,4.347352,EDA,1.0
31,28047,4.252511,EDA,1.0
31,28048,4.184584,EDA,1.0
31,28049,4.146134,EDA,1.0
31,28050,4.106403,EDA,1.0
31,28051,4.047448,EDA,1.0
31,28052,4.006436,EDA,1.0
31,28053,3.974395,EDA,1.0
31,28054,3.930361,EDA,1.0
31,28055,3.923952,EDA,1.0
31,28056,3.907291,EDA,1.0
31,28057,3.880377,EDA,1.0
31,28058,3.839364,EDA,1.0
31,28059,3.807323,EDA,1.0
31,28060,3.780409,EDA,1.0
31,28061,3.780409,EDA,1.0
31,28062,3.809886,EDA,1.0
31,28063,4.035455,EDA,1.0
31,28064,4.139268,EDA,1.0
31,28065,4.114917,EDA,1.0
31,28066,4.212321,EDA,1.0
31,28067,4.261024,EDA,1.0
31,28068,4.243081,EDA,1.0
31,28069,4.212321,EDA,1.0
31,28070,4.170027,EDA,1.0
31,28071,3.706074,EDA,1.0
31,28072,3.620204,EDA,1.0
31,28073,3.589444,EDA,1.0
31,28074,3.567657,EDA,1.0
31,28075,3.493321,EDA,1.0
31,28076,3.467689,EDA,1.0
31,28077,3.46897,EDA,1.0
31,28078,3.748368,EDA,1.0
31,28079,3.886785,EDA,1.0
31,28080,3.816294,EDA,1.0
31,28081,3.730425,EDA,1.0
31,28082,3.693257,EDA,1.0
31,28083,3.603542,EDA,1.0
31,28084,3.561248,EDA,1.0
31,28085,3.516391,EDA,1.0
31,28086,3.465125,EDA,1.0
31,28087,3.462562,EDA,1.0
31,28088,3.445901,EDA,1.0
31,28089,3.420946,EDA,1.0
31,28090,3.401722,EDA,1.0
31,28091,3.358146,EDA,1.0
31,28092,3.33764,EDA,1.0
31,28093,3.367117,EDA,1.0
31,28094,3.433763,EDA,1.0
31,28095,3.531167,EDA,1.0
31,28096,3.79903,EDA,1.0
31,28097,3.914377,EDA,1.0
31,28098,4.058525,EDA,1.0
31,28099,4.182844,EDA,1.0
31,28100,4.050835,EDA,1.0
31,28101,3.909854,EDA,1.0
31,28102,3.784254,EDA,1.0
31,28103,3.706074,EDA,1.0
31,28104,3.970091,EDA,1.0
31,28105,4.081594,EDA,1.0
31,28106,4.004695,EDA,1.0
31,28107,3.970091,EDA,1.0
31,28108,4.009822,EDA,1.0
31,28109,4.003414,EDA,1.0
31,28110,3.967528,EDA,1.0
31,28111,3.903446,EDA,1.0
31,28112,4.100819,EDA,1.0
31,28113,4.282811,EDA,1.0
31,28114,4.202068,EDA,1.0
31,28115,4.079031,EDA,1.0
31,28116,3.988034,EDA,1.0
31,28117,3.986753,EDA,1.0
31,28118,3.971373,EDA,1.0
31,28119,3.970091,EDA,1.0
31,28120,4.175154,EDA,1.0
31,28121,4.259742,EDA,1.0
31,28122,4.418665,EDA,1.0
31,28123,4.357146,EDA,1.0
31,28124,4.221292,EDA,1.0
31,28125,4.173872,EDA,1.0
31,28126,4.196941,EDA,1.0
31,28127,4.228982,EDA,1.0
31,28128,4.244362,EDA,1.0
31,28129,4.150803,EDA,1.0
31,28130,3.899601,EDA,1.0
31,28131,3.802197,EDA,1.0
31,28132,3.727861,EDA,1.0
31,28133,4.225138,EDA,1.0
31,28134,4.040582,EDA,1.0
31,28135,4.929216,EDA,1.0
31,28136,5.569983,EDA,1.0
31,28137,5.743004,EDA,1.0
31,28138,5.869886,EDA,1.0
31,28139,5.757102,EDA,1.0
31,28140,5.514872,EDA,1.0
31,28141,5.248291,EDA,1.0
31,28142,4.943261,EDA,1.0
31,28143,4.739064,EDA,1.0
31,28144,5.003082,EDA,1.0
31,28145,5.083825,EDA,1.0
31,28146,4.885171,EDA,1.0
31,28147,4.836469,EDA,1.0
31,28148,4.842877,EDA,1.0
31,28149,4.885171,EDA,1.0
31,28150,4.703178,EDA,1.0
31,28151,4.809554,EDA,1.0
31,28152,5.094078,EDA,1.0
31,28153,4.011562,EDA,1.0
31,28154,3.626612,EDA,1.0
31,28155,4.257179,EDA,1.0
31,28156,4.10979,EDA,1.0
31,28157,4.480184,EDA,1.0
31,28158,4.567794,EDA,1.0
31,28159,4.487051,EDA,1.0
31,28160,4.535753,EDA,1.0
31,28161,4.630594,EDA,1.0
31,28162,4.499867,EDA,1.0
31,28163,4.662635,EDA,1.0
31,28164,4.980482,EDA,1.0
31,28165,5.301704,EDA,1.0
31,28166,5.424741,EDA,1.0
31,28167,5.343998,EDA,1.0
31,28168,5.430284,EDA,1.0
31,28169,4.355854,EDA,1.0
31,28170,4.437067,EDA,1.0
31,28171,4.531908,EDA,1.0
31,28172,4.562667,EDA,1.0
31,28173,4.560104,EDA,1.0
31,28174,4.478079,EDA,1.0
31,28175,4.406307,EDA,1.0
31,28176,4.628031,EDA,1.0
31,28177,4.256355,EDA,1.0
31,28178,4.323,EDA,1.0
31,28179,4.297368,EDA,1.0
31,28180,3.928256,EDA,1.0
31,28181,3.855422,EDA,1.0
31,28182,4.988172,EDA,1.0
31,28183,4.580141,EDA,1.0
31,28184,5.291451,EDA,1.0
31,28185,5.401672,EDA,1.0
31,28186,5.15816,EDA,1.0
31,28187,4.842877,EDA,1.0
31,28188,4.292241,EDA,1.0
31,28189,4.244821,EDA,1.0
31,28190,4.179457,EDA,1.0
31,28191,4.115375,EDA,1.0
31,28192,4.178175,EDA,1.0
31,28193,4.139726,EDA,1.0
31,28194,4.105122,EDA,1.0
31,28195,4.149979,EDA,1.0
31,28196,4.351197,EDA,1.0
31,28197,4.356323,EDA,1.0
31,28198,4.307621,EDA,1.0
31,28199,4.246102,EDA,1.0
31,28200,4.287115,EDA,1.0
31,28201,4.407589,EDA,1.0
31,28202,4.428095,EDA,1.0
31,28203,4.358887,EDA,1.0
31,28204,4.255074,EDA,1.0
31,28205,4.18971,EDA,1.0
31,28206,4.132036,EDA,1.0
31,28207,4.046166,EDA,1.0
31,28208,3.991056,EDA,1.0
31,28209,3.866278,EDA,1.0
31,28210,3.94574,EDA,1.0
31,28211,3.881658,EDA,1.0
31,28212,4.059203,EDA,1.0
31,28213,3.720171,EDA,1.0
31,28214,3.800915,EDA,1.0
31,28215,4.036736,EDA,1.0
31,28216,4.398159,EDA,1.0
31,28217,4.365295,EDA,1.0
31,28218,3.880377,EDA,1.0
31,28219,4.366576,EDA,1.0
31,28220,3.360031,EDA,1.0
31,28221,3.949585,EDA,1.0
31,28222,4.099537,EDA,1.0
31,28223,2.822421,EDA,1.0
31,28224,3.5568,EDA,1.0
31,28225,4.145676,EDA,1.0
31,28226,4.082876,EDA,1.0
31,28227,4.184125,EDA,1.0
31,28228,3.849617,EDA,1.0
31,28229,4.053398,EDA,1.0
31,28230,4.271276,EDA,1.0
31,28231,4.493459,EDA,1.0
31,28232,4.442193,EDA,1.0
31,28233,4.257637,EDA,1.0
31,28234,3.807781,EDA,1.0
31,28235,3.790662,EDA,1.0
31,28236,3.844491,EDA,1.0
31,28237,3.436929,EDA,1.0
31,28238,3.986753,EDA,1.0
31,28239,4.280248,EDA,1.0
31,28240,4.399441,EDA,1.0
31,28241,4.51012,EDA,1.0
31,28242,4.585737,EDA,1.0
31,28243,4.158951,EDA,1.0
31,28244,3.894933,EDA,1.0
31,28245,4.323824,EDA,1.0
31,28246,4.571639,EDA,1.0
31,28247,4.701084,EDA,1.0
31,28248,4.661354,EDA,1.0
31,28249,4.528063,EDA,1.0
31,28250,4.739533,EDA,1.0
31,28251,4.862571,EDA,1.0
31,28252,4.579329,EDA,1.0
31,28253,4.223033,EDA,1.0
31,28254,4.099995,EDA,1.0
31,28255,3.975676,EDA,1.0
31,28256,4.168746,EDA,1.0
31,28257,4.118762,EDA,1.0
31,28258,3.950867,EDA,1.0
31,28259,3.903446,EDA,1.0
31,28260,3.982908,EDA,1.0
31,28261,4.005977,EDA,1.0
31,28262,3.952148,EDA,1.0
31,28263,3.909854,EDA,1.0
31,28264,3.873968,EDA,1.0
31,28265,3.357467,EDA,1.0
31,28266,2.49325,EDA,1.0
31,28267,2.722663,EDA,1.0
31,28268,3.552769,EDA,1.0
31,28269,4.58656,EDA,1.0
31,28270,4.602398,EDA,1.0
31,28271,3.8065,EDA,1.0
31,28272,2.115166,EDA,1.0
31,28273,2.019043,EDA,1.0
31,28274,2.140799,EDA,1.0
31,28275,2.293314,EDA,1.0
31,28276,2.452237,EDA,1.0
31,28277,2.503503,EDA,1.0
31,28278,2.694467,EDA,1.0
31,28279,2.834166,EDA,1.0
31,28280,3.1388,EDA,1.0
31,28281,2.894006,EDA,1.0
31,28282,3.593782,EDA,1.0
31,28283,3.505534,EDA,1.0
31,28284,3.954108,EDA,1.0
31,28285,3.9765,EDA,1.0
31,28286,3.958557,EDA,1.0
31,28287,4.066214,EDA,1.0
31,28288,4.114917,EDA,1.0
31,28289,4.036736,EDA,1.0
31,28290,3.973936,EDA,1.0
31,28291,3.866278,EDA,1.0
31,28292,3.907291,EDA,1.0
31,28293,3.95343,EDA,1.0
31,28294,3.78169,EDA,1.0
31,28295,3.871405,EDA,1.0
31,28296,3.360031,EDA,1.0
31,28297,3.108226,EDA,1.0
31,28298,3.204349,EDA,1.0
31,28299,3.63498,EDA,1.0
31,28300,3.870123,EDA,1.0
31,28301,3.247925,EDA,1.0
31,28302,2.365971,EDA,1.0
31,28303,2.292032,EDA,1.0
31,28304,2.603471,EDA,1.0
31,28305,2.557332,EDA,1.0
31,28306,2.612442,EDA,1.0
31,28307,2.863643,EDA,1.0
31,28308,2.905541,EDA,1.0
31,28309,2.7479,EDA,1.0
31,28310,2.937582,EDA,1.0
31,28311,3.638825,EDA,1.0
31,28312,3.701625,EDA,1.0
31,28313,3.595249,EDA,1.0
31,28314,3.78365,EDA,1.0
31,28315,3.788777,EDA,1.0
31,28316,3.929757,EDA,1.0
31,28317,3.934205,EDA,1.0
31,28318,4.040582,EDA,1.0
31,28319,3.967528,EDA,1.0
31,28320,3.657371,EDA,1.0
31,28321,3.64071,EDA,1.0
31,28322,3.738115,EDA,1.0
31,28323,3.802197,EDA,1.0
31,28324,3.815013,EDA,1.0
31,28325,3.799633,EDA,1.0
31,28326,3.756058,EDA,1.0
31,28327,3.702229,EDA,1.0
31,28328,3.680441,EDA,1.0
31,28329,3.720171,EDA,1.0
31,28330,3.685567,EDA,1.0
31,28331,3.685567,EDA,1.0
31,28332,3.472815,EDA,1.0
31,28333,3.31457,EDA,1.0
31,28334,3.504253,EDA,1.0
31,28335,3.469649,EDA,1.0
31,28336,3.350456,EDA,1.0
31,28337,3.361991,EDA,1.0
31,28338,3.227419,EDA,1.0
31,28339,3.631135,EDA,1.0
31,28340,3.527322,EDA,1.0
31,28341,3.282529,EDA,1.0
31,28342,3.336358,EDA,1.0
31,28343,3.659331,EDA,1.0
31,28344,3.72854,EDA,1.0
31,28345,3.715723,EDA,1.0
31,28346,3.847732,EDA,1.0
31,28347,3.940614,EDA,1.0
31,28348,3.881658,EDA,1.0
31,28349,3.844491,EDA,1.0
31,28350,3.849617,EDA,1.0
31,28351,4.01623,EDA,1.0
31,28352,4.09441,EDA,1.0
31,28353,4.080312,EDA,1.0
31,28354,4.167464,EDA,1.0
31,28355,4.084157,EDA,1.0
31,28356,3.962401,EDA,1.0
31,28357,4.000851,EDA,1.0
31,28358,3.984189,EDA,1.0
31,28359,3.944458,EDA,1.0
31,28360,3.871405,EDA,1.0
31,28361,3.908573,EDA,1.0
31,28362,3.884221,EDA,1.0
31,28363,3.904728,EDA,1.0
31,28364,3.889348,EDA,1.0
31,28365,3.894475,EDA,1.0
31,28366,4.066214,EDA,1.0
31,28367,3.988034,EDA,1.0
31,28368,3.725298,EDA,1.0
31,28369,3.816294,EDA,1.0
31,28370,4.026484,EDA,1.0
31,28371,4.059806,EDA,1.0
31,28372,3.988034,EDA,1.0
31,28373,3.940614,EDA,1.0
31,28374,3.94574,EDA,1.0
31,28375,3.929079,EDA,1.0
31,28376,3.891911,EDA,1.0
31,28377,3.871405,EDA,1.0
31,28378,3.863715,EDA,1.0
31,28379,3.845772,EDA,1.0
31,28380,3.830393,EDA,1.0
31,28381,3.791943,EDA,1.0
31,28382,3.735551,EDA,1.0
31,28383,3.652245,EDA,1.0
31,28384,3.6484,EDA,1.0
31,28385,3.475378,EDA,1.0
31,28386,3.377371,EDA,1.0
31,28387,3.323542,EDA,1.0
31,28388,3.296627,EDA,1.0
31,28389,3.281248,EDA,1.0
31,28390,3.254333,EDA,1.0
31,28391,3.224855,EDA,1.0
31,28392,3.200504,EDA,1.0
31,28393,3.183843,EDA,1.0
31,28394,3.205631,EDA,1.0
31,28395,3.217165,EDA,1.0
31,28396,3.222292,EDA,1.0
31,28397,3.262023,EDA,1.0
31,28398,3.292782,EDA,1.0
31,28399,3.274839,EDA,1.0
31,28400,3.267149,EDA,1.0
31,28401,3.294064,EDA,1.0
31,28402,3.301754,EDA,1.0
31,28403,3.297909,EDA,1.0
31,28404,3.30688,EDA,1.0
31,28405,3.313288,EDA,1.0
31,28406,3.32226,EDA,1.0
31,28407,3.368399,EDA,1.0
31,28408,3.359427,EDA,1.0
31,28409,3.341485,EDA,1.0
31,28410,3.326105,EDA,1.0
31,28411,3.313288,EDA,1.0
31,28412,3.313288,EDA,1.0
31,28413,3.290219,EDA,1.0
31,28414,3.269713,EDA,1.0
31,28415,3.242798,EDA,1.0
31,28416,3.218447,EDA,1.0
31,28417,3.199223,EDA,1.0
31,28418,3.215884,EDA,1.0
31,28419,3.2287,EDA,1.0
31,28420,3.237672,EDA,1.0
31,28421,3.282529,EDA,1.0
31,28422,3.444016,EDA,1.0
31,28423,3.647796,EDA,1.0
31,28424,3.837479,EDA,1.0
31,28425,3.528604,EDA,1.0
31,28426,3.849014,EDA,1.0
31,28427,3.041581,EDA,1.0
31,28428,3.376089,EDA,1.0
31,28429,3.624727,EDA,1.0
31,28430,3.628572,EDA,1.0
31,28431,3.590123,EDA,1.0
31,28432,3.668303,EDA,1.0
31,28433,3.656768,EDA,1.0
31,28434,3.592686,EDA,1.0
31,28435,3.535012,EDA,1.0
31,28436,3.42351,EDA,1.0
31,28437,3.592686,EDA,1.0
31,28438,3.774679,EDA,1.0
31,28439,3.628572,EDA,1.0
31,28440,3.599094,EDA,1.0
31,28441,3.600376,EDA,1.0
31,28442,3.611911,EDA,1.0
31,28443,3.593968,EDA,1.0
31,28444,3.683682,EDA,1.0
31,28445,3.667021,EDA,1.0
31,28446,3.563208,EDA,1.0
31,28447,3.376089,EDA,1.0
31,28448,3.450424,EDA,1.0
31,28449,3.632417,EDA,1.0
31,28450,3.526041,EDA,1.0
31,28451,3.600376,EDA,1.0
31,28452,3.620882,EDA,1.0
31,28453,3.474775,EDA,1.0
31,28454,3.428636,EDA,1.0
31,28455,3.406848,EDA,1.0
31,28456,3.56449,EDA,1.0
31,28457,3.41582,EDA,1.0
31,28458,3.346611,EDA,1.0
31,28459,3.37334,EDA,1.0
31,28460,3.078563,EDA,1.0
31,28461,3.322074,EDA,1.0
31,28462,3.395128,EDA,1.0
31,28463,3.436326,EDA,1.0
31,28464,3.517069,EDA,1.0
31,28465,3.50169,EDA,1.0
31,28466,3.505534,EDA,1.0
31,28467,3.65805,EDA,1.0
31,28468,3.419665,EDA,1.0
31,28469,3.433763,EDA,1.0
31,28470,3.592686,EDA,1.0
31,28471,3.567053,EDA,1.0
31,28472,3.160773,EDA,1.0
31,28473,3.344048,EDA,1.0
31,28474,3.487592,EDA,1.0
31,28475,3.65036,EDA,1.0
31,28476,3.928476,EDA,1.0
31,28477,3.831674,EDA,1.0
31,28478,3.966246,EDA,1.0
31,28479,3.79707,EDA,1.0
31,28480,3.367721,EDA,1.0
31,28481,2.577442,EDA,1.0
31,28482,2.325355,EDA,1.0
31,28483,3.368213,EDA,1.0
31,28484,3.109322,EDA,1.0
31,28485,3.58481,EDA,1.0
31,28486,4.023317,EDA,1.0
31,28487,4.137986,EDA,1.0
31,28488,4.454551,EDA,1.0
31,28489,4.074363,EDA,1.0
31,28490,4.143571,EDA,1.0
31,28491,3.743241,EDA,1.0
31,28492,3.307483,EDA,1.0
31,28493,1.557827,EDA,1.0
31,28494,1.816718,EDA,1.0
31,28495,1.101364,EDA,1.0
31,28496,1.012931,EDA,1.0
31,28497,3.595063,EDA,1.0
31,28498,4.050835,EDA,1.0
31,28499,4.067496,EDA,1.0
31,28500,4.025202,EDA,1.0
31,28501,3.670188,EDA,1.0
31,28502,4.043145,EDA,1.0
31,28503,3.952148,EDA,1.0
31,28504,3.307483,EDA,1.0
31,28505,3.364554,EDA,1.0
31,28506,3.522196,EDA,1.0
31,28507,3.460677,EDA,1.0
31,28508,3.758018,EDA,1.0
31,28509,4.024599,EDA,1.0
31,28510,2.809604,EDA,1.0
31,28511,1.830642,EDA,1.0
31,28512,1.667848,EDA,1.0
31,28513,0.80915,EDA,1.0
31,28514,0.655254,EDA,1.0
31,28515,0.867937,EDA,1.0
31,28516,2.57673,EDA,1.0
31,28517,4.589123,EDA,1.0
31,28518,4.981294,EDA,1.0
31,28519,4.664729,EDA,1.0
31,28520,4.935155,EDA,1.0
31,28521,4.680109,EDA,1.0
31,28522,5.502921,EDA,1.0
31,28523,5.027849,EDA,1.0
31,28524,4.554508,EDA,1.0
31,28525,4.542973,EDA,1.0
31,28526,4.495553,EDA,1.0
31,28527,4.468638,EDA,1.0
31,28528,4.51734,EDA,1.0
31,28529,4.889016,EDA,1.0
31,28530,5.049221,EDA,1.0
31,28531,5.240185,EDA,1.0
31,28532,5.249156,EDA,1.0
31,28533,5.091515,EDA,1.0
31,28534,4.822371,EDA,1.0
31,28535,4.54041,EDA,1.0
31,28536,4.773668,EDA,1.0
31,28537,4.531908,EDA,1.0
31,28538,5.069727,EDA,1.0
31,28539,5.122274,EDA,1.0
31,28540,4.935155,EDA,1.0
31,28541,4.6737,EDA,1.0
31,28542,4.609618,EDA,1.0
31,28543,4.839032,EDA,1.0
31,28544,4.926653,EDA,1.0
31,28545,3.841104,EDA,1.0
31,28546,4.416102,EDA,1.0
31,28547,4.583174,EDA,1.0
31,28548,4.498585,EDA,1.0
31,28549,4.481924,EDA,1.0
31,28550,4.458855,EDA,1.0
31,28551,4.371703,EDA,1.0
31,28552,4.358887,EDA,1.0
31,28553,4.403744,EDA,1.0
31,28554,4.362731,EDA,1.0
31,28555,4.35376,EDA,1.0
31,28556,4.319156,EDA,1.0
31,28557,4.288396,EDA,1.0
31,28558,4.299931,EDA,1.0
31,28559,4.540879,EDA,1.0
31,28560,4.661354,EDA,1.0
31,28561,4.622904,EDA,1.0
31,28562,4.560104,EDA,1.0
31,28563,4.506275,EDA,1.0
31,28564,4.452446,EDA,1.0
31,28565,4.397336,EDA,1.0
31,28566,4.357605,EDA,1.0
31,28567,4.333254,EDA,1.0
31,28568,4.306339,EDA,1.0
31,28569,4.276862,EDA,1.0
31,28570,4.235849,EDA,1.0
31,28571,4.202527,EDA,1.0
31,28572,4.178175,EDA,1.0
31,28573,4.057701,EDA,1.0
31,28574,4.04104,EDA,1.0
31,28575,3.825266,EDA,1.0
31,28576,3.71889,EDA,1.0
31,28577,3.722735,EDA,1.0
31,28578,3.768874,EDA,1.0
31,28579,3.771437,EDA,1.0
31,28580,3.774,EDA,1.0
31,28581,3.766311,EDA,1.0
31,28582,3.79707,EDA,1.0
31,28583,3.749649,EDA,1.0
31,28584,3.712482,EDA,1.0
31,28585,3.699665,EDA,1.0
31,28586,3.690694,EDA,1.0
31,28587,3.684286,EDA,1.0
31,28588,3.683004,EDA,1.0
31,28589,3.675314,EDA,1.0
31,28590,3.667624,EDA,1.0
31,28591,3.641992,EDA,1.0
31,28592,3.621485,EDA,1.0
31,28593,3.611232,EDA,1.0
31,28594,3.598416,EDA,1.0
31,28595,3.565093,EDA,1.0
31,28596,3.550995,EDA,1.0
31,28597,3.530489,EDA,1.0
31,28598,3.524081,EDA,1.0
31,28599,3.511264,EDA,1.0
31,28600,3.517673,EDA,1.0
31,28601,3.488195,EDA,1.0
31,28602,3.471534,EDA,1.0
31,28603,3.368399,EDA,1.0
31,28604,3.458114,EDA,1.0
31,28605,3.485028,EDA,1.0
31,28606,3.440171,EDA,1.0
31,28607,3.426073,EDA,1.0
31,28608,3.391469,EDA,1.0
31,28609,3.422228,EDA,1.0
31,28610,3.301754,EDA,1.0
31,28611,3.222292,EDA,1.0
31,28612,3.235108,EDA,1.0
31,28613,3.268431,EDA,1.0
31,28614,3.25946,EDA,1.0
31,28615,3.218447,EDA,1.0
31,28616,3.318415,EDA,1.0
31,28617,3.333795,EDA,1.0
31,28618,3.32995,EDA,1.0
31,28619,3.287656,EDA,1.0
31,28620,3.292782,EDA,1.0
31,28621,3.288937,EDA,1.0
31,28622,3.281248,EDA,1.0
31,28623,3.272276,EDA,1.0
31,28624,3.254333,EDA,1.0
31,28625,3.240235,EDA,1.0
31,28626,3.09541,EDA,1.0
31,28627,3.164618,EDA,1.0
31,28628,3.18128,EDA,1.0
31,28629,3.215884,EDA,1.0
31,28630,3.205631,EDA,1.0
31,28631,3.178716,EDA,1.0
31,28632,3.171026,EDA,1.0
31,28633,3.164618,EDA,1.0
31,28634,3.133859,EDA,1.0
31,28635,3.074903,EDA,1.0
31,28636,3.105663,EDA,1.0
31,28637,3.081312,EDA,1.0
31,28638,3.077467,EDA,1.0
31,28639,3.071059,EDA,1.0
31,28640,3.060806,EDA,1.0
31,28641,3.049271,EDA,1.0
31,28642,3.069777,EDA,1.0
31,28643,3.030046,EDA,1.0
31,28644,3.030046,EDA,1.0
31,28645,3.012103,EDA,1.0
31,28646,2.998005,EDA,1.0
31,28647,3.004413,EDA,1.0
31,28648,2.964683,EDA,1.0
31,28649,3.086438,EDA,1.0
31,28650,3.010636,EDA,1.0
31,28651,3.018326,EDA,1.0
31,28652,2.894006,EDA,1.0
31,28653,3.06831,EDA,1.0
31,28654,2.850431,EDA,1.0
31,28655,3.046522,EDA,1.0
31,28656,3.055493,EDA,1.0
31,28657,3.042677,EDA,1.0
31,28658,2.808137,EDA,1.0
31,28659,2.996538,EDA,1.0
31,28660,3.008073,EDA,1.0
31,28661,2.885035,EDA,1.0
31,28662,2.945272,EDA,1.0
31,28663,2.941427,EDA,1.0
31,28664,2.935019,EDA,1.0
31,28665,2.927329,EDA,1.0
31,28666,2.932456,EDA,1.0
31,28667,2.920921,EDA,1.0
31,28668,2.908105,EDA,1.0
31,28669,2.915794,EDA,1.0
31,28670,2.902978,EDA,1.0
31,28671,2.886317,EDA,1.0
31,28672,2.874782,EDA,1.0
31,28673,2.865811,EDA,1.0
31,28674,2.849149,EDA,1.0
31,28675,2.844023,EDA,1.0
31,28676,2.828643,EDA,1.0
31,28677,2.817108,EDA,1.0
31,28678,2.806855,EDA,1.0
31,28679,2.79532,EDA,1.0
31,28680,2.786349,EDA,1.0
31,28681,2.774814,EDA,1.0
31,28682,2.751745,EDA,1.0
31,28683,2.746618,EDA,1.0
31,28684,2.736365,EDA,1.0
31,28685,2.728675,EDA,1.0
31,28686,2.722267,EDA,1.0
31,28687,2.710732,EDA,1.0
31,28688,2.703042,EDA,1.0
31,28689,2.695353,EDA,1.0
31,28690,2.685099,EDA,1.0
31,28691,2.679973,EDA,1.0
31,28692,2.671001,EDA,1.0
31,28693,2.660748,EDA,1.0
31,28694,2.647932,EDA,1.0
31,28695,2.63896,EDA,1.0
31,28696,2.59154,EDA,1.0
31,28697,2.477474,EDA,1.0
31,28698,2.465939,EDA,1.0
31,28699,2.521049,EDA,1.0
31,28700,2.545401,EDA,1.0
31,28701,2.542837,EDA,1.0
31,28702,2.55309,EDA,1.0
31,28703,2.554372,EDA,1.0
31,28704,2.541556,EDA,1.0
31,28705,2.532584,EDA,1.0
